f1,f2,f3,amp,phone,word,word_ipa,time
268.7659109420676,2133.497972243497,2959.446872901838,77.17936273786474,i,knee,ni,5.59608843537415
266.76499151575166,2133.789343592482,2984.9403956174197,76.98259045947778,i,knee,ni,5.60233843537415
259.73303769870887,2137.4956250277387,3014.8080333429402,76.75485863535133,i,knee,ni,5.60858843537415
264.0898404573433,2129.253164319013,3029.529458608857,76.59582779191106,i,knee,ni,5.61483843537415
251.4551326771541,2131.609883255,3078.229057825046,76.49881418367687,i,knee,ni,5.6210884353741495
254.21538842410237,2127.476947108909,3048.1530485512258,76.4322791859599,i,knee,ni,5.62733843537415
246.66860368786644,2130.6256915339395,3016.8900933746195,76.36261603382904,i,knee,ni,5.63358843537415
243.50413926940263,2136.177275756655,2996.8030901702205,76.28308043109463,i,knee,ni,5.63983843537415
244.95557077667564,2131.9977599537397,2983.4760174322246,76.18060208046188,i,knee,ni,5.64608843537415
236.62801214297696,2141.462606691092,2979.1507296166374,76.0167918370808,i,knee,ni,5.6523384353741495
241.0455621133904,2136.3222776887915,2954.318894244529,75.74434906696912,i,knee,ni,5.65858843537415
230.560768849975,2151.049404365999,2949.970721424792,75.31733426655914,i,knee,ni,5.66483843537415
232.00247032073503,2149.9939029831426,2896.5202477002454,74.7600493594029,i,knee,ni,5.67108843537415
225.1684887702231,2165.611033296419,2930.123397568803,74.16812906892171,i,knee,ni,5.67733843537415
222.81658855178608,2167.110856968205,2596.067176082532,73.60685203792714,i,knee,ni,5.6835884353741495
220.42662550949206,1627.9926952644382,2174.721162272695,73.10809400730203,i,knee,ni,5.68983843537415
211.87644960247823,1131.626202080181,2108.355721759703,62.09798479900118,n,gnaw,na,6.44608843537415
231.2622719018161,1268.2440202962098,2114.375674889119,65.06243693298788,n,gnaw,na,6.45233843537415
215.59952259472655,1297.8559562043447,2107.271132230916,67.22773360245169,n,gnaw,na,6.45858843537415
204.26421292483258,1408.3629124083666,2135.6468856350343,69.01188056640831,n,gnaw,na,6.4648384353741495
223.44960938096906,1410.7917340462513,2112.5197014782316,70.35177784029827,n,gnaw,na,6.47108843537415
232.8672459496577,1398.9139217919485,2105.3285463452726,71.33976465143857,n,gnaw,na,6.47733843537415
223.1622104814719,1397.2623567080427,2111.3907501538047,72.08771463581164,n,gnaw,na,6.48358843537415
224.45817683553298,1415.4276004412272,2116.4431793247268,72.67081745181055,n,gnaw,na,6.48983843537415
214.27351121661007,1441.2144774206313,2145.1665944717465,73.07483395203081,n,gnaw,na,6.4960884353741495
216.22810889260668,1404.690023692981,2134.6455128778475,73.30263182199413,n,gnaw,na,6.50233843537415
213.8329936485641,1444.8026311888607,2117.6638258452626,73.49794623920964,n,gnaw,na,6.50858843537415
214.13536373227066,1401.1112511957028,2103.7292591999426,73.72526058510022,n,gnaw,na,6.51483843537415
246.03776803718046,1517.6041400626782,2102.8536916009903,73.99327140320875,n,gnaw,na,6.52108843537415
224.35191043868616,1508.519170568735,2112.533264993591,74.26160386514022,n,gnaw,na,6.5273384353741495
240.9726083008121,1422.44975144454,2077.803027440952,74.84027411056412,n,gnaw,na,6.53358843537415
403.31663696235915,1448.9309223800185,2131.9489656230166,75.60543651668324,n,gnaw,na,6.53983843537415
510.35416387566147,1448.6250379343785,2173.707599695808,76.36400821311219,a,gnaw,na,6.54608843537415
590.9716434200062,1394.8900598119542,2149.1786305887686,76.92198490118207,a,gnaw,na,6.55233843537415
628.2484566202993,1373.3650015777741,2134.9602558500956,77.3571053012132,a,gnaw,na,6.5585884353741495
647.6058811243561,1303.4647223310305,2071.2872414623994,77.68427389342236,a,gnaw,na,6.56483843537415
655.6273439572755,1282.2839976852074,2068.2877114979856,77.9044560671867,a,gnaw,na,6.57108843537415
677.4542824328676,1255.2077770398544,2093.1137108831517,78.0238130020348,a,gnaw,na,6.57733843537415
678.907105727865,1233.7854194299543,2111.025692812029,78.09972693064209,a,gnaw,na,6.58358843537415
698.4831818511464,1223.3085354457598,2127.832274321543,78.17135154041507,a,gnaw,na,6.5898384353741495
698.1119907381873,1188.4964127437627,2121.304541536973,78.22325255186547,a,gnaw,na,6.59608843537415
709.9417744218306,1182.669959303089,2114.63461106548,78.23176505824385,a,gnaw,na,6.60233843537415
708.9155161289642,1137.3800281776782,2147.486144915986,78.17525473435191,a,gnaw,na,6.60858843537415
709.6866041302685,1129.7053493231606,2160.8312704806935,78.15459997503972,a,gnaw,na,6.61483843537415
727.1917070996485,1096.4681219174363,2188.5754018009484,78.17563120128564,a,gnaw,na,6.6210884353741495
721.2149821160364,1064.6184263269863,2186.8545951520528,78.21338681689255,a,gnaw,na,6.62733843537415
733.5810635389976,1048.8853103971392,2200.8607366908022,78.2512357143674,a,gnaw,na,6.63358843537415
735.668366793965,1017.4433179499372,2234.59689828208,78.33970240061802,a,gnaw,na,6.63983843537415
743.2765983011823,1007.721867496827,2249.3794402030144,78.39790381504712,a,gnaw,na,6.64608843537415
733.3023948770948,996.3343959784039,2284.120019230683,78.4283403755663,a,gnaw,na,6.6523384353741495
733.781616727331,978.8922206929121,2292.1449376671176,78.45796000548194,a,gnaw,na,6.65858843537415
737.2520942932381,982.1527478198069,2291.675341673881,78.52247879241204,a,gnaw,na,6.66483843537415
727.1569174495936,968.0120434691413,2323.633503861632,78.54865759201469,a,gnaw,na,6.67108843537415
726.5405874295146,978.6327454657668,2343.6516493915183,78.570856317387,a,gnaw,na,6.67733843537415
719.5933078836318,971.5914783283902,2345.9300434780494,78.59019361333907,a,gnaw,na,6.6835884353741495
723.1751149566821,968.7800032255753,2358.455610363607,78.59702773368156,a,gnaw,na,6.68983843537415
720.2725947602828,980.8186140988137,2348.716335694354,78.57139473349922,a,gnaw,na,6.69608843537415
718.7697883321489,975.7467429820225,2360.114348002703,78.54236269890997,a,gnaw,na,6.70233843537415
724.3441198296593,993.2972789911162,2367.2533994694945,78.47638735051329,a,gnaw,na,6.70858843537415
713.0569486675406,981.021652264774,2372.5221302385144,78.37414105922117,a,gnaw,na,6.7148384353741495
722.2816945059265,987.2614328386229,2375.0707665787672,78.26014260797494,a,gnaw,na,6.72108843537415
716.3499593607706,983.0111027208251,2363.772960317211,78.18090578785579,a,gnaw,na,6.72733843537415
727.6366296583753,975.9446934775211,2373.231448957165,78.03963947128847,a,gnaw,na,6.73358843537415
717.3347153289686,968.2532506691065,2348.063256987238,77.77973326781157,a,gnaw,na,6.73983843537415
722.2780233881766,930.5015589751258,2333.7917633817965,77.36496334800161,a,gnaw,na,6.7460884353741495
724.1007214017186,898.4649715812359,2277.790994605693,76.78353409839656,a,gnaw,na,6.75233843537415
700.5720846526602,852.6520243116753,2267.621774902553,76.11077317099482,a,gnaw,na,6.75858843537415
755.1451206395652,805.773586544492,2260.7839254331607,75.33256216486727,a,gnaw,na,6.76483843537415
619.9983124416929,805.5338873595497,2206.163645602156,74.44969693252511,a,gnaw,na,6.77108843537415
585.2644089954408,806.3732483140511,2106.831387535437,73.4764419343356,a,gnaw,na,6.7773384353741495
465.6331245200897,818.9488853169249,2016.9983270981463,72.47593570681296,a,gnaw,na,6.78358843537415
436.8618308106299,819.3512350907328,2057.5494321520464,71.2714421585465,a,gnaw,na,6.78983843537415
